"Vertical Axis: Request Hierarchy","Horizontal Axis: Time Since Start of Test [ms] (time values are fractions of a day)"
"117338.979395426","0","CLICK User:21 Request:17"
"117714.671836784","0","CLICK User:11 Request:54"
"117727.32512093","0","CLICK User:19 Request:24"
"117780.739172157","0","CLICK User:9 Request:62"
"117782.99616292","0","CLICK User:4 Request:81"
"118038.950760502","0","CLICK User:10 Request:58"
"118059.447220247","0","CLICK User:14 Request:43"
"118097.58586636","0","CLICK User:17 Request:32"
"118166.924008498","0","CLICK User:24 Request:6"
"118244.968285075","0","CLICK User:12 Request:50"
"118327.836079725","0","CLICK User:18 Request:28"
"118328.076333724","0","CLICK User:6 Request:73"
"118362.406674591","0","CLICK User:20 Request:21"
"118424.077082422","0","CLICK User:23 Request:10"
"118443.960335741","0","CLICK User:15 Request:39"
"118447.066596453","0","CLICK User:16 Request:35"
"118474.131209413","0","CLICK User:5 Request:78"
"118481.227921426","0","CLICK User:13 Request:47"
"118490.833332169","0","CLICK User:1 Request:92"
"118518.095456266","0","CLICK User:3 Request:85"
"118528.509070287","0","CLICK User:2 Request:89"
"118537.903001638","0","CLICK User:8 Request:66"
"118546.370837634","0","CLICK User:25 Request:3"
"118601.58064782","0","CLICK User:7 Request:70"
"118620.579431185","0","CLICK User:22 Request:14"
"118637.88945243","0","CLICK User:21 Request:18"
"118986.080633153","0","CLICK User:11 Request:55"
"119006.388521446","0","CLICK User:19 Request:25"
"119052.18037488","0","CLICK User:9 Request:63"
"119052.993886094","0","CLICK User:4 Request:82"
"119304.516356129","0","CLICK User:10 Request:59"
"119325.989755681","0","CLICK User:14 Request:44"
"119362.790242894","0","CLICK User:17 Request:33"
"119442.671903831","0","CLICK User:24 Request:7"
"119525.929412816","0","CLICK User:12 Request:51"
"119700.152114305","0","CLICK User:6 Request:74"
"119739.196741485","0","CLICK User:18 Request:29"
"119751.492438285","0","CLICK User:20 Request:22"
"119971.330993185","0","CLICK User:16 Request:36"
"119989.170690688","0","CLICK User:23 Request:11"
"119994.131377033","0","CLICK User:5 Request:79"
"120032.972067679","0","CLICK User:3 Request:86"
"120043.289859465","0","CLICK User:15 Request:40"
"120063.304693753","0","CLICK User:13 Request:48"
"120076.578727185","0","CLICK User:2 Request:90"
"120077.700936851","0","CLICK User:1 Request:93"
"120097.129383762","0","CLICK User:8 Request:67"
"120097.618552079","0","CLICK User:21 Request:19"
"120098.009942604","0","CLICK User:7 Request:71"
"120103.109194046","0","CLICK User:25 Request:4"
"120121.614897983","0","CLICK User:22 Request:15"
"120273.278307718","0","CLICK User:11 Request:56"
"120282.411870782","0","CLICK User:19 Request:26"
"120321.068459818","0","CLICK User:9 Request:64"
"120321.444205898","0","CLICK User:4 Request:83"
"120417.451379994","0","CLICK User:26 Request:1"
"120574.003120508","0","CLICK User:10 Request:60"
"120604.952864121","0","CLICK User:14 Request:45"
"120631.103115061","0","CLICK User:17 Request:34"
"120700.638209605","0","CLICK User:24 Request:8"
"120784.032886861","0","CLICK User:12 Request:52"
"120971.637177351","0","CLICK User:6 Request:75"
"120995.129269223","0","CLICK User:18 Request:30"
"121002.77297813","0","CLICK User:20 Request:23"
"121368.233392792","0","CLICK User:16 Request:37"
"121412.116065031","0","CLICK User:5 Request:80"
"121454.413898973","0","CLICK User:23 Request:12"
"121548.857466522","0","CLICK User:3 Request:87"
"121594.147300844","0","CLICK User:15 Request:41"
"121602.300851086","0","CLICK User:21 Request:20"
"121604.082641788","0","CLICK User:13 Request:49"
"121610.531506099","0","CLICK User:2 Request:91"
"121636.342328424","0","CLICK User:25 Request:5"
"121671.420250339","0","CLICK User:1 Request:94"
"121702.150412971","0","CLICK User:7 Request:72"
"121716.394681447","0","CLICK User:22 Request:16"
"121721.284129687","0","CLICK User:8 Request:68"
"121735.709147392","0","CLICK User:11 Request:57"
"121762.320909501","0","CLICK User:9 Request:65"
"121772.163501227","0","CLICK User:19 Request:27"
"121906.688978627","0","CLICK User:4 Request:84"
"121934.357299601","0","CLICK User:26 Request:2"
"121992.801319721","0","CLICK User:10 Request:61"
"122014.99827492","0","CLICK User:14 Request:46"
"122043.651078559","0","CLICK User:17 Request:35"
"122083.92630907","0","CLICK User:24 Request:9"
"122108.263201049","0","CLICK User:12 Request:53"
"122237.957058788","0","CLICK User:6 Request:76"
"122260.207372725","0","CLICK User:20 Request:24"
"122260.48673784","0","CLICK User:18 Request:31"
"122629.854911728","0","CLICK User:16 Request:38"
"122698.279250575","0","CLICK User:5 Request:81"
"122746.151815384","0","CLICK User:23 Request:13"
"122994.957459677","0","CLICK User:3 Request:88"
"123043.889097637","0","CLICK User:25 Request:6"
"123053.162063894","0","CLICK User:13 Request:50"
"123059.574890105","0","CLICK User:15 Request:42"
"123102.891289256","0","CLICK User:21 Request:21"
"123129.5508228","0","CLICK User:2 Request:92"
"123187.837280995","0","CLICK User:7 Request:73"
"123203.425295673","0","CLICK User:1 Request:95"
"123242.447014914","0","CLICK User:19 Request:28"
"123250.609225474","0","CLICK User:11 Request:58"
"123260.813315659","0","CLICK User:8 Request:69"
"123283.770143971","0","CLICK User:22 Request:17"
"123284.430004372","0","CLICK User:9 Request:66"
"123418.793729371","0","CLICK User:4 Request:85"
"123437.673223832","0","CLICK User:26 Request:3"
"123451.612425602","0","CLICK User:10 Request:62"
"123460.572782295","0","CLICK User:17 Request:36"
"123478.305482959","0","CLICK User:14 Request:47"
"123490.232697172","0","CLICK User:24 Request:10"
"123499.410399925","0","CLICK User:12 Request:54"
"123567.486370474","0","CLICK User:18 Request:32"
"123567.603983188","0","CLICK User:6 Request:77"
"123591.418741767","0","CLICK User:20 Request:25"
"124002.48187968","0","CLICK User:16 Request:39"
"124003.209346439","0","CLICK User:23 Request:14"
"124003.966984631","0","CLICK User:5 Request:82"
"124284.238639268","0","CLICK User:3 Request:89"
"124356.46681352","0","CLICK User:25 Request:7"
"124401.408279544","0","CLICK User:15 Request:43"
"124413.175138181","0","CLICK User:13 Request:51"
"124430.856435664","0","CLICK User:21 Request:22"
"124572.202053613","0","CLICK User:2 Request:93"
"124642.558481595","0","CLICK User:7 Request:74"
"124645.237872411","0","CLICK User:1 Request:96"
"124707.477067616","0","CLICK User:19 Request:29"
"124748.65799983","0","CLICK User:11 Request:59"
"124781.953013581","0","CLICK User:8 Request:70"
"124808.716750313","0","CLICK User:9 Request:67"
"124848.187688659","0","CLICK User:22 Request:18"
"124909.026705908","0","CLICK User:4 Request:86"
"124940.896957574","0","CLICK User:24 Request:11"
"124957.009061208","0","CLICK User:12 Request:55"
"124999.41724437","0","CLICK User:26 Request:4"
"125002.527695559","0","CLICK User:17 Request:37"
"125004.948953009","0","CLICK User:10 Request:63"
"125009.799010768","0","CLICK User:14 Request:48"
"125014.463290726","0","CLICK User:18 Request:33"
"125017.233195839","0","CLICK User:20 Request:26"
"125020.215697805","0","CLICK User:6 Request:78"
"125286.069877596","0","CLICK User:23 Request:15"
"125287.839376234","0","CLICK User:5 Request:83"
"125290.513459113","0","CLICK User:16 Request:40"
"125319.195316723","0","CLICK User:27 Request:1"
"125545.464856567","0","CLICK User:3 Request:90"
"125619.155227829","0","CLICK User:25 Request:8"
"125654.918153005","0","CLICK User:15 Request:44"
"125678.254917874","0","CLICK User:13 Request:52"
"125687.660303195","0","CLICK User:21 Request:23"
"125839.983573331","0","CLICK User:2 Request:94"
"125922.988256887","0","CLICK User:7 Request:75"
"125924.494593587","0","CLICK User:1 Request:97"
"125986.481801458","0","CLICK User:19 Request:30"
"126062.065430104","0","CLICK User:11 Request:60"
"126161.324972867","0","CLICK User:8 Request:71"
"126182.293000926","0","CLICK User:9 Request:68"
"126252.745530507","0","CLICK User:22 Request:19"
"126335.001236191","0","CLICK User:4 Request:87"
"126361.071029977","0","CLICK User:12 Request:56"
"126452.365035221","0","CLICK User:24 Request:12"
"126475.122396841","0","CLICK User:26 Request:5"
"126477.488060633","0","CLICK User:18 Request:34"
"126486.00729981","0","CLICK User:14 Request:49"
"126500.896622336","0","CLICK User:20 Request:27"
"126509.10325195","0","CLICK User:17 Request:38"
"126514.854541569","0","CLICK User:10 Request:64"
"126524.516663431","0","CLICK User:6 Request:79"
"126633.69310904","0","CLICK User:5 Request:84"
"126655.184108595","0","CLICK User:27 Request:2"
"126659.021188447","0","CLICK User:16 Request:41"
"126663.374255667","0","CLICK User:23 Request:16"
"126812.879849255","0","CLICK User:3 Request:91"
"126891.357421125","0","CLICK User:25 Request:9"
"126933.096524838","0","CLICK User:15 Request:45"
"126962.102445981","0","CLICK User:13 Request:53"
"126962.315880929","0","CLICK User:21 Request:24"
"127099.475771362","0","CLICK User:2 Request:95"
"127181.904683416","0","CLICK User:7 Request:76"
"127189.678576467","0","CLICK User:1 Request:98"
"127253.072946422","0","CLICK User:19 Request:31"
"127323.145539447","0","CLICK User:11 Request:61"
"127425.012676192","0","CLICK User:8 Request:72"
"127454.112743379","0","CLICK User:9 Request:69"
"127523.448091866","0","CLICK User:22 Request:20"
"127637.108626934","0","CLICK User:4 Request:88"
"127673.623882365","0","CLICK User:12 Request:57"
"127837.171484085","0","CLICK User:24 Request:13"
"127925.044104768","0","CLICK User:26 Request:6"
"127961.341176043","0","CLICK User:14 Request:50"
"127966.715043392","0","CLICK User:6 Request:80"
"127975.517279431","0","CLICK User:18 Request:35"
"127986.185674436","0","CLICK User:17 Request:39"
"127998.022094987","0","CLICK User:10 Request:65"
"128015.592763885","0","CLICK User:20 Request:28"
"128078.69547666","0","CLICK User:27 Request:3"
"128093.784265877","0","CLICK User:16 Request:42"
"128099.707923772","0","CLICK User:5 Request:85"
"128136.434099865","0","CLICK User:23 Request:17"
"128179.659705354","0","CLICK User:3 Request:92"
"128227.971152758","0","CLICK User:25 Request:10"
"128261.175652213","0","CLICK User:15 Request:46"
"128265.77763375","0","CLICK User:13 Request:54"
"128278.616416332","0","CLICK User:21 Request:25"
"128379.979299045","0","CLICK User:2 Request:96"
"128465.544363879","0","CLICK User:7 Request:77"
"128465.740757554","0","CLICK User:1 Request:99"
"128529.520092637","0","CLICK User:19 Request:32"
"128591.038525846","0","CLICK User:11 Request:62"
"128683.336569313","0","CLICK User:8 Request:73"
"128708.016521653","0","CLICK User:9 Request:70"
"128789.227401807","0","CLICK User:22 Request:21"
"128891.83234182","0","CLICK User:4 Request:89"
"128924.054034801","0","CLICK User:12 Request:58"
"129155.302140356","0","CLICK User:24 Request:14"
"129306.083315058","0","CLICK User:26 Request:7"
"129355.71476263","0","CLICK User:6 Request:81"
"129390.032532068","0","CLICK User:14 Request:51"
"129421.280916988","0","CLICK User:18 Request:36"
"129422.899558463","0","CLICK User:17 Request:40"
"129438.263522319","0","CLICK User:10 Request:66"
"129440.146722558","0","CLICK User:20 Request:29"
"129517.46101809","0","CLICK User:5 Request:86"
"129606.671518307","0","CLICK User:27 Request:4"
"129643.734049998","0","CLICK User:23 Request:18"
"129644.003357969","0","CLICK User:16 Request:43"
"129704.33616563","0","CLICK User:3 Request:93"
"129713.805804928","0","CLICK User:25 Request:11"
"129719.947367612","0","CLICK User:15 Request:47"
"129748.241745808","0","CLICK User:13 Request:55"
"129757.807486706","0","CLICK User:21 Request:26"
"129801.004596953","0","CLICK User:2 Request:97"
"129827.989032126","0","CLICK User:7 Request:78"
"129831.652346876","0","CLICK User:1 Request:100"
"129909.798312355","0","CLICK User:19 Request:33"
"129933.758899525","0","CLICK User:11 Request:63"
"129975.602206426","0","CLICK User:28 Request:1"
"129979.962257773","0","CLICK User:8 Request:74"
"130000.056711118","0","CLICK User:9 Request:71"
"130062.976998473","0","CLICK User:22 Request:22"
"130170.961672503","0","CLICK User:12 Request:59"
"130173.467577583","0","CLICK User:4 Request:90"
"130408.800839213","0","CLICK User:24 Request:15"
"130602.029866924","0","CLICK User:26 Request:8"
"130674.146015765","0","CLICK User:6 Request:82"
"130682.869470841","0","CLICK User:14 Request:52"
"130744.741021554","0","CLICK User:10 Request:67"
"130806.895010399","0","CLICK User:17 Request:41"
"130828.245209936","0","CLICK User:20 Request:30"
"130828.866797316","0","CLICK User:18 Request:37"
"130922.586250487","0","CLICK User:5 Request:87"
"131007.728356537","0","CLICK User:27 Request:5"
"131123.870771285","0","CLICK User:16 Request:44"
"131179.162994179","0","CLICK User:23 Request:19"
"131232.953908947","0","CLICK User:13 Request:56"
"131257.408972369","0","CLICK User:25 Request:12"
"131286.183579198","0","CLICK User:3 Request:94"
"131287.6834905","0","CLICK User:15 Request:48"
"131299.832799979","0","CLICK User:21 Request:27"
"131348.625872841","0","CLICK User:2 Request:98"
"131398.927237959","0","CLICK User:7 Request:79"
"131413.200560406","0","CLICK User:11 Request:64"
"131413.559265214","0","CLICK User:19 Request:34"
"131415.450008311","0","CLICK User:1 Request:101"
"131434.39822659","0","CLICK User:9 Request:72"
"131459.084324963","0","CLICK User:28 Request:2"
"131484.32775674","0","CLICK User:8 Request:75"
"131496.201612216","0","CLICK User:22 Request:23"
"131504.95663555","0","CLICK User:12 Request:60"
"131548.462723614","0","CLICK User:4 Request:91"
"131678.943832247","0","CLICK User:24 Request:16"
"131863.220325488","0","CLICK User:26 Request:9"
"131981.763604033","0","CLICK User:6 Request:83"
"131983.918905894","0","CLICK User:14 Request:53"
"132036.360487157","0","CLICK User:10 Request:68"
"132095.195897803","0","CLICK User:17 Request:42"
"132124.626174556","0","CLICK User:20 Request:31"
"132138.826303343","0","CLICK User:18 Request:38"
"132184.830753629","0","CLICK User:5 Request:88"
"132279.831933947","0","CLICK User:27 Request:6"
"132415.335189249","0","CLICK User:16 Request:45"
"132604.915429196","0","CLICK User:23 Request:20"
"132782.61762319","0","CLICK User:13 Request:57"
"132834.383699604","0","CLICK User:25 Request:13"
"132876.520619241","0","CLICK User:21 Request:28"
"132892.577967311","0","CLICK User:3 Request:95"
"132908.27744867","0","CLICK User:15 Request:49"
"132984.534067877","0","CLICK User:2 Request:99"
"133010.494909269","0","CLICK User:1 Request:102"
"133032.946086723","0","CLICK User:12 Request:61"
"133054.221137044","0","CLICK User:19 Request:35"
"133067.798840355","0","CLICK User:28 Request:3"
"133076.947768501","0","CLICK User:11 Request:65"
"133077.013978034","0","CLICK User:7 Request:80"
"133097.400367924","0","CLICK User:22 Request:24"
"133103.646692527","0","CLICK User:9 Request:73"
"133114.581322487","0","CLICK User:8 Request:76"
"133144.795497752","0","CLICK User:4 Request:92"
"133169.565685024","0","CLICK User:24 Request:17"
"133231.728334188","0","CLICK User:26 Request:10"
"133321.519634479","0","CLICK User:6 Request:84"
"133329.50221327","0","CLICK User:14 Request:54"
"133362.380414271","0","CLICK User:10 Request:69"
"133396.739529745","0","CLICK User:17 Request:43"
"133420.643405796","0","CLICK User:20 Request:32"
"133421.223088409","0","CLICK User:18 Request:39"
"133450.617606428","0","CLICK User:5 Request:89"
"133541.853224362","0","CLICK User:27 Request:7"
"133673.582256963","0","CLICK User:16 Request:46"
"133861.848084044","0","CLICK User:23 Request:21"
"134074.804758705","0","CLICK User:13 Request:58"
"134151.788844672","0","CLICK User:25 Request:14"
"134319.410707227","0","CLICK User:21 Request:29"
"134319.516586605","0","CLICK User:3 Request:96"
"134326.31409858","0","CLICK User:15 Request:50"
"134599.798298387","0","CLICK User:2 Request:100"
"134600.344736552","0","CLICK User:19 Request:36"
"134631.398962717","0","CLICK User:12 Request:62"
"134650.057479372","0","CLICK User:1 Request:103"
"134673.500402984","0","CLICK User:9 Request:74"
"134684.978956823","0","CLICK User:28 Request:4"
"134688.990919237","0","CLICK User:22 Request:25"
"134711.955011042","0","CLICK User:7 Request:81"
"134736.227090315","0","CLICK User:4 Request:93"
"134749.064755437","0","CLICK User:11 Request:66"
"134771.1843265","0","CLICK User:24 Request:18"
"134771.324288422","0","CLICK User:8 Request:77"
"134849.671117419","0","CLICK User:26 Request:11"
"134891.780100544","0","CLICK User:29 Request:1"
"134903.38800043","0","CLICK User:6 Request:85"
"134908.353435981","0","CLICK User:14 Request:55"
"134919.799304102","0","CLICK User:17 Request:44"
"134946.159358242","0","CLICK User:18 Request:40"
"134964.665341545","0","CLICK User:10 Request:70"
"134982.424023165","0","CLICK User:5 Request:90"
"134989.034919243","0","CLICK User:27 Request:8"
"134995.59664706","0","CLICK User:20 Request:33"
"135016.472484631","0","CLICK User:16 Request:47"
"135143.741732539","0","CLICK User:23 Request:22"
"135347.571828263","0","CLICK User:13 Request:59"
"135409.568813914","0","CLICK User:25 Request:15"
"135573.429583928","0","CLICK User:21 Request:30"
"135584.423718657","0","CLICK User:3 Request:97"
"135618.636446811","0","CLICK User:15 Request:51"
"136017.111951379","0","CLICK User:2 Request:101"
"136034.71335044","0","CLICK User:19 Request:37"
"136106.994604063","0","CLICK User:12 Request:63"
"136233.345858203","0","CLICK User:1 Request:104"
"136251.297581117","0","CLICK User:9 Request:75"
"136281.313407151","0","CLICK User:28 Request:5"
"136348.337288678","0","CLICK User:22 Request:26"
"136417.854224489","0","CLICK User:7 Request:82"
"136430.678759451","0","CLICK User:24 Request:19"
"136442.282748226","0","CLICK User:4 Request:94"
"136476.731260537","0","CLICK User:26 Request:12"
"136478.770346511","0","CLICK User:8 Request:78"
"136496.64915513","0","CLICK User:11 Request:67"
"136507.917067672","0","CLICK User:6 Request:86"
"136528.718594123","0","CLICK User:14 Request:56"
"136556.939499294","0","CLICK User:29 Request:2"
"136562.782420671","0","CLICK User:17 Request:45"
"136576.006727112","0","CLICK User:16 Request:48"
"136580.268441939","0","CLICK User:10 Request:71"
"136612.259379335","0","CLICK User:5 Request:91"
"136615.359494014","0","CLICK User:18 Request:41"
"136666.262611589","0","CLICK User:23 Request:23"
"136682.810524801","0","CLICK User:20 Request:34"
"136688.434982658","0","CLICK User:27 Request:9"
"136722.076688518","0","CLICK User:13 Request:60"
"136764.368097063","0","CLICK User:25 Request:16"
"136849.901034908","0","CLICK User:21 Request:31"
"136863.192668342","0","CLICK User:3 Request:98"
"136900.439301643","0","CLICK User:15 Request:52"
"137280.131692715","0","CLICK User:2 Request:102"
"137291.323059216","0","CLICK User:19 Request:38"
"137363.77751921","0","CLICK User:12 Request:64"
"137517.212383138","0","CLICK User:1 Request:105"
"137525.0983016","0","CLICK User:9 Request:76"
"137587.180214245","0","CLICK User:28 Request:6"
"137755.454673709","0","CLICK User:22 Request:27"
"137919.555138991","0","CLICK User:7 Request:83"
"138019.250491333","0","CLICK User:4 Request:95"
"138079.752873619","0","CLICK User:24 Request:20"
"138116.458656058","0","CLICK User:14 Request:57"
"138140.272855908","0","CLICK User:6 Request:87"
"138165.44449085","0","CLICK User:11 Request:68"
"138173.663133164","0","CLICK User:8 Request:79"
"138179.525889464","0","CLICK User:26 Request:13"
"138191.674919578","0","CLICK User:16 Request:49"
"138206.309181754","0","CLICK User:10 Request:72"
"138217.508091112","0","CLICK User:17 Request:46"
"138222.346415536","0","CLICK User:5 Request:92"
"138244.593097726","0","CLICK User:29 Request:3"
"138275.918028688","0","CLICK User:18 Request:42"
"138287.449941263","0","CLICK User:27 Request:10"
"138322.513056827","0","CLICK User:23 Request:24"
"138322.675647324","0","CLICK User:20 Request:35"
"138340.161109862","0","CLICK User:25 Request:17"
"138348.656882369","0","CLICK User:13 Request:61"
"138362.074230105","0","CLICK User:3 Request:99"
"138371.375691603","0","CLICK User:21 Request:32"
"138384.582677407","0","CLICK User:15 Request:53"
"138550.645123891","0","CLICK User:2 Request:103"
"138558.374039159","0","CLICK User:19 Request:39"
"138620.759901049","0","CLICK User:12 Request:65"
"138783.875324937","0","CLICK User:1 Request:106"
"138797.047948831","0","CLICK User:9 Request:77"
"138860.814712484","0","CLICK User:28 Request:7"
"139009.439467865","0","CLICK User:22 Request:28"
"139174.404288813","0","CLICK User:7 Request:84"
"139339.580030423","0","CLICK User:4 Request:96"
"139565.025722543","0","CLICK User:24 Request:21"
"139619.888561256","0","CLICK User:14 Request:58"
"139741.12938935","0","CLICK User:6 Request:88"
"139788.268062002","0","CLICK User:30 Request:1"
"139828.4497052","0","CLICK User:5 Request:93"
"139851.679473229","0","CLICK User:16 Request:50"
"139862.967500059","0","CLICK User:11 Request:69"
"139870.757875652","0","CLICK User:8 Request:80"
"139902.853574966","0","CLICK User:29 Request:4"
"139913.23953184","0","CLICK User:27 Request:11"
"139920.00240254","0","CLICK User:10 Request:73"
"139922.576472708","0","CLICK User:26 Request:14"
"139935.001236191","0","CLICK User:17 Request:47"
"139940.512271811","0","CLICK User:18 Request:43"
"139956.247511904","0","CLICK User:23 Request:25"
"139986.503871302","0","CLICK User:21 Request:33"
"140010.490439427","0","CLICK User:3 Request:100"
"140031.909083417","0","CLICK User:25 Request:18"
"140034.09232179","0","CLICK User:20 Request:36"
"140063.459462027","0","CLICK User:13 Request:62"
"140083.394397891","0","CLICK User:15 Request:54"
"140096.021701082","0","CLICK User:19 Request:40"
"140127.03178756","0","CLICK User:2 Request:104"
"140144.933224753","0","CLICK User:12 Request:66"
"140189.343058964","0","CLICK User:9 Request:78"
"140194.377218334","0","CLICK User:28 Request:8"
"140211.383290334","0","CLICK User:1 Request:107"
"140283.051058165","0","CLICK User:22 Request:29"
"140434.342353567","0","CLICK User:7 Request:85"
"140590.17249399","0","CLICK User:4 Request:97"
"140829.503749778","0","CLICK User:24 Request:22"
"140885.465052123","0","CLICK User:14 Request:59"
"141065.17085272","0","CLICK User:6 Request:89"
"141319.995977142","0","CLICK User:30 Request:2"
"141537.807738134","0","CLICK User:16 Request:51"
"141548.726164918","0","CLICK User:5 Request:94"
"141679.647273606","0","CLICK User:11 Request:70"
"141749.727688854","0","CLICK User:8 Request:81"
"141797.387656811","0","CLICK User:23 Request:26"
"141811.526604638","0","CLICK User:27 Request:12"
"141817.462554598","0","CLICK User:3 Request:101"
"141834.955001264","0","CLICK User:17 Request:48"
"141841.95197993","0","CLICK User:29 Request:5"
"141857.284654893","0","CLICK User:10 Request:74"
"141877.227692346","0","CLICK User:25 Request:19"
"141887.811719087","0","CLICK User:21 Request:34"
"141896.171720149","0","CLICK User:26 Request:15"
"141896.288774132","0","CLICK User:20 Request:37"
"141913.23897311","0","CLICK User:18 Request:44"
"141930.956308693","0","CLICK User:19 Request:41"
"141933.051267689","0","CLICK User:15 Request:55"
"141953.093200393","0","CLICK User:12 Request:67"
"141953.240146443","0","CLICK User:9 Request:79"
"141968.976783362","0","CLICK User:13 Request:63"
"142003.909435417","0","CLICK User:2 Request:105"
"142022.230758379","0","CLICK User:28 Request:9"
"142034.454378978","0","CLICK User:22 Request:30"
"142078.578422677","0","CLICK User:7 Request:86"
"142086.827236423","0","CLICK User:1 Request:108"
"142086.996811047","0","CLICK User:4 Request:98"
"142150.352628616","0","CLICK User:24 Request:23"
"142187.600938108","0","CLICK User:14 Request:60"
"142320.443520056","0","CLICK User:6 Request:90"
"142582.230702505","0","CLICK User:30 Request:3"
"142798.645079193","0","CLICK User:16 Request:52"
"142806.026743622","0","CLICK User:5 Request:95"
"143045.713072471","0","CLICK User:11 Request:71"
"143320.90251694","0","CLICK User:8 Request:82"
"143530.051445086","0","CLICK User:29 Request:6"
"143546.942698024","0","CLICK User:23 Request:27"
"143604.380724366","0","CLICK User:27 Request:13"
"143641.004094096","0","CLICK User:26 Request:16"
"143658.6876265","0","CLICK User:15 Request:56"
"143661.3879697","0","CLICK User:3 Request:102"
"143682.84265179","0","CLICK User:21 Request:35"
"143689.800239975","0","CLICK User:19 Request:42"
"143713.709703328","0","CLICK User:25 Request:20"
"143722.767558447","0","CLICK User:10 Request:75"
"143723.631355382","0","CLICK User:9 Request:80"
"143730.268791145","0","CLICK User:20 Request:38"
"143732.697312089","0","CLICK User:17 Request:49"
"143773.639387129","0","CLICK User:7 Request:87"
"143773.760352224","0","CLICK User:28 Request:10"
"143774.196720533","0","CLICK User:12 Request:68"
"143775.074765089","0","CLICK User:18 Request:45"
"143786.043756958","0","CLICK User:4 Request:99"
"143814.057093849","0","CLICK User:22 Request:31"
"143816.32330366","0","CLICK User:13 Request:64"
"143817.261132351","0","CLICK User:2 Request:106"
"143841.068906802","0","CLICK User:1 Request:109"
"143847.56945366","0","CLICK User:24 Request:24"
"143851.51017797","0","CLICK User:14 Request:61"
"143917.600980013","0","CLICK User:6 Request:91"
"143933.137870875","0","CLICK User:30 Request:4"
"144066.786421179","0","CLICK User:5 Request:96"
"144067.016897399","0","CLICK User:16 Request:53"
"144322.997196571","0","CLICK User:11 Request:72"
"144367.488046665","0","CLICK User:31 Request:1"
"144755.961442027","0","CLICK User:8 Request:83"
"144994.962767614","0","CLICK User:29 Request:7"
"145053.657657607","0","CLICK User:23 Request:28"
"145201.073600136","0","CLICK User:27 Request:14"
"145461.796401498","0","CLICK User:25 Request:21"
"145481.459235741","0","CLICK User:10 Request:76"
"145494.454462788","0","CLICK User:19 Request:43"
"145508.775836035","0","CLICK User:26 Request:17"
"145526.640397034","0","CLICK User:15 Request:57"
"145547.360628236","0","CLICK User:21 Request:36"
"145548.273034701","0","CLICK User:28 Request:11"
"145571.821558327","0","CLICK User:17 Request:50"
"145589.967160631","0","CLICK User:20 Request:39"
"145590.247922571","0","CLICK User:3 Request:103"
"145600.695619136","0","CLICK User:30 Request:5"
"145611.260928414","0","CLICK User:4 Request:100"
"145613.134071509","0","CLICK User:1 Request:110"
"145627.597082869","0","CLICK User:9 Request:81"
"145628.588829027","0","CLICK User:13 Request:65"
"145635.600614045","0","CLICK User:18 Request:46"
"145641.060805214","0","CLICK User:22 Request:32"
"145676.302714451","0","CLICK User:7 Request:88"
"145706.880064366","0","CLICK User:12 Request:69"
"145729.699445041","0","CLICK User:24 Request:25"
"145744.436513579","0","CLICK User:2 Request:107"
"145744.765326319","0","CLICK User:5 Request:97"
"145744.963396186","0","CLICK User:6 Request:92"
"145746.70160593","0","CLICK User:14 Request:62"
"145750.478622283","0","CLICK User:16 Request:54"
"145802.949816248","0","CLICK User:11 Request:73"
"145806.95786755","0","CLICK User:31 Request:2"
"146013.412598529","0","CLICK User:8 Request:84"
"146252.600819378","0","CLICK User:29 Request:8"
"146308.398413765","0","CLICK User:23 Request:29"
"146464.209277995","0","CLICK User:27 Request:15"
"146992.259351398","0","CLICK User:25 Request:22"
"147058.748528095","0","CLICK User:10 Request:77"
"147166.938814849","0","CLICK User:19 Request:44"
"147240.282773369","0","CLICK User:26 Request:18"
"147363.864401761","0","CLICK User:15 Request:58"
"147417.765107018","0","CLICK User:13 Request:66"
"147419.19461831","0","CLICK User:22 Request:33"
"147438.456284248","0","CLICK User:12 Request:70"
"147441.006329017","0","CLICK User:9 Request:82"
"147456.026953146","0","CLICK User:21 Request:37"
"147485.858398204","0","CLICK User:28 Request:12"
"147494.827135851","0","CLICK User:4 Request:101"
"147504.257664033","0","CLICK User:17 Request:51"
"147509.023074162","0","CLICK User:3 Request:104"
"147523.635825224","0","CLICK User:18 Request:47"
"147524.735965046","0","CLICK User:30 Request:6"
"147541.190290945","0","CLICK User:1 Request:111"
"147562.43991904","0","CLICK User:20 Request:40"
"147572.254294889","0","CLICK User:2 Request:108"
"147572.440631421","0","CLICK User:24 Request:26"
"147575.283730195","0","CLICK User:31 Request:3"
"147584.630728207","0","CLICK User:7 Request:89"
"147602.152787575","0","CLICK User:16 Request:55"
"147602.871873381","0","CLICK User:5 Request:98"
"147613.998147809","0","CLICK User:11 Request:74"
"147614.654097099","0","CLICK User:6 Request:93"
"147628.385451224","0","CLICK User:14 Request:63"
"147667.70134193","0","CLICK User:8 Request:85"
"147705.872115031","0","CLICK User:29 Request:9"
"147742.742164158","0","CLICK User:23 Request:30"
"147760.553645785","0","CLICK User:27 Request:16"
"148250.245492095","0","CLICK User:25 Request:23"
"148340.198824152","0","CLICK User:10 Request:78"
"148435.497248952","0","CLICK User:19 Request:45"
"148514.029017654","0","CLICK User:26 Request:19"
"148979.524772003","0","CLICK User:15 Request:59"
